EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,eval_traj_length,advs/mean_Mean,advs/mean_Std,advs/mean_Max,advs/mean_Min,advs/std_Mean,advs/std_Std,advs/std_Max,advs/std_Min,advs/max_Mean,advs/max_Std,advs/max_Max,advs/max_Min,advs/min_Mean,advs/min_Std,advs/min_Max,advs/min_Min,Training/vf_loss_Mean,Training/vf_loss_Std,Training/vf_loss_Max,Training/vf_loss_Min,grad_norm/vf_Mean,grad_norm/vf_Std,grad_norm/vf_Max,grad_norm/vf_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,logprob/mean_Mean,logprob/mean_Std,logprob/mean_Max,logprob/mean_Min,logprob/std_Mean,logprob/std_Std,logprob/std_Max,logprob/std_Min,logprob/max_Mean,logprob/max_Std,logprob/max_Max,logprob/max_Min,logprob/min_Mean,logprob/min_Std,logprob/min_Max,logprob/min_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,ratio/max_Mean,ratio/max_Std,ratio/max_Max,ratio/max_Min,ratio/min_Mean,ratio/min_Std,ratio/min_Max,ratio/min_Min,grad_norm/pf_Mean,grad_norm/pf_Std,grad_norm/pf_Max,grad_norm/pf_Min
1100,476.153746843338,18038784,811.51454,14800.79957,321.59231,435.82952,24.16135,16.16280,1000.00000,0.13598,0.25874,0.81356,-0.51893,4.26932,1.00783,6.82562,1.96420,30.56566,10.00205,69.29914,12.73766,-45.09884,14.90588,-10.39330,-86.59657,15.52734,7.52767,42.83686,2.33044,210.64505,121.94713,916.98254,25.97184,0.00441,0.00839,0.02999,-0.01582,2.10422,0.05584,2.27086,1.90631,1.74071,0.05318,1.92761,1.56685,4.95066,0.06599,5.10613,4.73813,-6.65263,1.22368,-3.38332,-10.42198,-1.77225,0.00036,-1.77174,-1.77277,0.05423,0.00010,0.05445,0.05409,-1.71799,0.00064,-1.71701,-1.71898,-1.86425,0.00059,-1.86343,-1.86524,2.14172,0.83908,11.71207,1.02290,0.41789,0.18778,0.97514,0.02893,4.62062,0.92715,8.62538,2.56388
1110,476.02660512924194,18202624,824.09976,13731.13033,384.12261,435.74927,24.14223,16.12948,1000.00000,-0.22461,0.36855,0.48462,-1.23510,4.23483,1.01114,7.52621,2.19456,27.72542,9.78930,60.18018,11.32676,-48.80751,16.72529,-15.31648,-86.63309,14.37347,7.75026,54.89224,2.90803,176.71992,105.73344,956.05432,44.94111,0.00491,0.00870,0.02967,-0.01494,2.10043,0.05225,2.21505,1.95562,1.73955,0.05099,1.89637,1.60296,4.93800,0.06693,5.08071,4.73543,-6.81440,1.40083,-3.96022,-11.21027,-1.77108,0.00041,-1.77027,-1.77189,0.05431,0.00019,0.05456,0.05392,-1.71604,0.00049,-1.71503,-1.71707,-1.86286,0.00079,-1.86131,-1.86401,2.16095,0.75465,6.71627,1.03327,0.40500,0.18626,0.96917,0.01177,4.72311,1.01629,10.50200,2.26632
1120,475.1918456554413,18366464,868.63862,13954.05926,377.81443,434.88709,24.22800,16.07668,1000.00000,-0.34597,0.89172,0.65559,-3.46553,5.05515,2.75496,13.25195,2.39669,27.33752,11.91115,74.90767,10.97192,-46.76556,19.61375,-11.32512,-94.97252,26.66581,33.23558,184.95940,3.80203,217.83380,196.72503,1240.36804,50.06074,0.00522,0.00827,0.02927,-0.01559,2.08959,0.05234,2.24759,1.91009,1.74297,0.05354,1.92005,1.59221,4.92782,0.06490,5.08433,4.71165,-6.74992,1.41234,-3.30835,-10.98384,-1.76988,0.00015,-1.76969,-1.77026,0.05415,0.00015,0.05444,0.05386,-1.71431,0.00071,-1.71318,-1.71554,-1.86111,0.00015,-1.86072,-1.86137,2.08313,0.58203,5.91908,1.02422,0.44379,0.17081,0.97592,0.03391,4.74776,1.17469,16.09125,2.21153
1130,475.07718777656555,18530304,865.62741,14693.57862,383.96986,434.58267,24.15733,16.33710,1000.00000,-0.19974,0.50136,0.51486,-1.84727,4.68416,2.16378,10.26247,2.20539,24.67763,8.30031,48.01870,8.79637,-47.86028,18.77340,-13.74187,-98.74475,16.99914,17.71219,107.41380,2.74027,247.42056,223.75598,1197.25586,34.35730,0.00640,0.00910,0.08491,-0.01323,2.08603,0.05660,2.22910,1.88368,1.74031,0.05517,1.91810,1.55101,4.93026,0.06151,5.08104,4.75036,-6.94444,1.47601,-4.34519,-12.75343,-1.76908,0.00041,-1.76830,-1.76968,0.05483,0.00024,0.05518,0.05442,-1.71249,0.00043,-1.71126,-1.71318,-1.86125,0.00021,-1.86089,-1.86156,2.14001,0.62880,5.51811,1.03129,0.41440,0.17867,0.97308,0.03939,4.73743,1.46690,18.51037,2.51938
1140,474.8681299686432,18694144,886.71994,13526.64300,407.20352,434.56639,24.19069,16.11098,1000.00000,-0.10044,0.34510,0.50738,-1.01165,3.99624,0.89401,6.53390,2.16245,26.76760,11.33732,71.76175,9.87256,-44.17186,17.35356,-10.94412,-94.72282,12.58295,6.71348,33.77091,3.09100,205.51687,130.91005,820.24304,45.64591,0.00411,0.00869,0.02892,-0.01574,2.08293,0.05168,2.22943,1.92405,1.73425,0.05454,1.89917,1.58545,4.92540,0.06295,5.08019,4.72066,-6.81178,1.53067,-3.56671,-13.29388,-1.76768,0.00032,-1.76709,-1.76829,0.05561,0.00017,0.05584,0.05518,-1.70977,0.00063,-1.70915,-1.71124,-1.86069,0.00024,-1.86015,-1.86114,2.06136,0.71383,10.01123,1.02476,0.43030,0.17544,0.98274,0.02782,4.80359,1.01686,9.43766,2.65207
1150,474.59796357154846,18857984,867.45558,14439.62188,415.19967,434.40625,24.14980,16.04184,1000.00000,-0.07262,0.46635,0.52143,-1.24472,3.61660,1.36495,7.89456,1.66463,23.80443,8.49261,59.69595,8.61449,-40.15003,19.44968,-11.46558,-91.19833,11.24293,9.50721,51.82405,1.78060,153.55583,131.41422,1191.72229,22.65729,0.00548,0.00815,0.03096,-0.01606,2.07518,0.05372,2.23022,1.92677,1.73463,0.05599,1.89917,1.57475,4.90927,0.06508,5.06953,4.74223,-6.88276,1.47211,-3.81731,-12.20679,-1.76678,0.00019,-1.76650,-1.76709,0.05562,0.00013,0.05585,0.05540,-1.70893,0.00044,-1.70830,-1.70948,-1.85993,0.00021,-1.85955,-1.86031,2.17583,0.70635,6.60123,1.02787,0.41145,0.19016,0.97041,0.00460,4.76350,1.09621,10.39349,2.51101
1160,474.57957458496094,19021824,888.29591,13675.81768,390.21621,434.28742,24.20897,16.08310,1000.00000,-0.37918,0.86907,0.58025,-3.53742,4.83176,3.30306,15.71497,2.03365,23.53582,9.07751,63.16481,7.86888,-45.96668,24.87375,-13.33044,-98.96564,27.34388,49.29737,245.84079,1.33597,244.00283,240.97544,2427.96777,20.55319,0.00562,0.00845,0.03377,-0.01417,2.07044,0.05375,2.27574,1.91873,1.74716,0.05658,1.89824,1.58874,4.91040,0.06206,5.05819,4.72155,-7.14934,1.71445,-3.74917,-16.97814,-1.76570,0.00039,-1.76517,-1.76651,0.05581,0.00006,0.05591,0.05568,-1.70668,0.00070,-1.70585,-1.70830,-1.85921,0.00063,-1.85811,-1.86026,2.10206,0.68979,6.90637,1.02411,0.42147,0.19033,0.97921,0.02921,4.76680,1.10847,8.80757,2.05440
1170,474.27769708633423,19185664,890.23756,14219.69296,367.26893,433.95853,24.23761,16.07471,1000.00000,0.02799,0.33034,0.60343,-1.14990,3.14950,1.27611,7.92271,1.53483,18.62843,6.71182,51.64566,8.57878,-35.54765,17.67901,-4.03506,-75.33727,9.38807,9.78626,59.98740,1.33010,113.06203,71.52069,530.38843,21.17125,0.00406,0.00826,0.03572,-0.01428,2.06152,0.05658,2.24733,1.86299,1.73889,0.05237,1.94411,1.59599,4.90833,0.06127,5.05438,4.70870,-6.67195,1.33661,-3.96531,-11.78333,-1.76503,0.00015,-1.76470,-1.76530,0.05631,0.00030,0.05682,0.05572,-1.70455,0.00065,-1.70323,-1.70591,-1.85909,0.00056,-1.85824,-1.85978,1.97164,0.63421,6.31648,1.01722,0.46502,0.17667,0.98508,0.05173,4.67617,1.01905,10.80829,2.55040
1180,474.4913737773895,19349504,883.60979,13910.72847,360.43849,434.17952,24.26030,16.05148,1000.00000,-0.89955,1.28934,1.28149,-3.61730,7.81106,4.51620,17.27400,2.86759,23.31555,6.36108,50.09848,7.78548,-58.36988,27.66846,-13.68665,-98.21375,71.72462,74.82135,292.38000,4.90919,380.73213,314.65307,2595.82861,57.57713,0.00570,0.00815,0.03107,-0.01686,2.06136,0.05254,2.22811,1.88859,1.73659,0.05852,1.89868,1.55339,4.89511,0.06635,5.06477,4.68569,-6.99987,1.56990,-3.49869,-11.75838,-1.76423,0.00022,-1.76381,-1.76470,0.05669,0.00011,0.05686,0.05652,-1.70284,0.00048,-1.70175,-1.70349,-1.85885,0.00026,-1.85843,-1.85944,2.01439,0.52344,4.93171,1.02975,0.45730,0.16135,0.97702,0.04984,4.85185,1.03947,8.19775,2.44563
1190,474.0710790157318,19513344,829.97647,14030.00703,362.02031,433.72628,24.18955,16.15517,1000.00000,-0.09930,1.41717,1.82391,-3.35276,6.91902,4.58791,15.65804,2.21236,24.24611,6.48343,51.12786,11.21285,-51.28006,27.53572,-9.86324,-93.24783,59.82292,73.68739,236.90210,2.85613,346.22848,305.41438,1762.10950,32.44262,0.00547,0.00775,0.02535,-0.01212,2.05272,0.05431,2.23056,1.85944,1.73926,0.05505,1.94014,1.60154,4.90276,0.05884,5.04554,4.70542,-6.97437,1.43854,-3.65148,-12.55556,-1.76311,0.00033,-1.76267,-1.76381,0.05695,0.00010,0.05717,0.05677,-1.70098,0.00054,-1.70015,-1.70174,-1.85781,0.00030,-1.85742,-1.85845,2.00460,0.70465,8.66070,1.01763,0.48402,0.16853,0.97956,0.04797,4.70478,0.99416,9.68604,2.59116
1200,473.80685806274414,19677184,836.36842,13466.85300,331.25967,433.55727,24.21158,16.03793,1000.00000,-0.19611,1.05011,0.86774,-4.49620,4.91345,3.88004,19.49966,1.53413,27.20441,8.52344,52.15030,8.84578,-45.56585,24.31707,-10.98691,-102.81320,33.48445,70.23699,399.84088,2.04882,274.82302,274.59807,1768.52087,32.99271,0.00399,0.00808,0.02607,-0.01481,2.04870,0.05348,2.19390,1.89019,1.73397,0.05248,1.92907,1.54580,4.89579,0.06374,5.03014,4.71604,-6.93969,1.37334,-3.97493,-12.49023,-1.76239,0.00039,-1.76181,-1.76299,0.05744,0.00010,0.05757,0.05716,-1.69968,0.00028,-1.69940,-1.70032,-1.85778,0.00031,-1.85701,-1.85815,1.91851,0.49401,4.21795,1.01470,0.47523,0.16954,0.98142,0.05036,4.80314,1.02889,8.72569,2.28789
1210,475.3898148536682,19841024,832.07706,14238.72846,389.35512,435.12992,24.13289,16.12131,1000.00000,-0.03917,0.37603,0.63471,-1.19353,4.62473,0.97001,7.68999,2.47199,30.16984,10.11884,72.25639,12.88830,-51.12075,13.21158,-17.11858,-86.04108,18.13801,8.68264,56.67314,4.87012,239.10069,141.85070,1024.04993,57.78859,0.00431,0.00741,0.02315,-0.01473,2.03452,0.05470,2.21982,1.86405,1.73983,0.05424,1.90807,1.58598,4.88351,0.06014,5.02179,4.68991,-6.86436,1.50217,-3.85906,-13.17640,-1.76146,0.00023,-1.76102,-1.76182,0.05730,0.00004,0.05738,0.05719,-1.69810,0.00075,-1.69700,-1.69946,-1.85609,0.00049,-1.85521,-1.85700,1.98213,0.55013,5.48833,1.02560,0.46717,0.17332,0.97452,0.06048,4.79588,0.96782,8.90248,2.32567
1220,473.5963215827942,20004864,846.30424,14143.53199,401.34493,433.39179,24.17804,16.02641,1000.00000,-0.00055,0.26157,0.62186,-0.64682,3.82852,0.58496,5.48928,2.40778,29.07342,11.03562,79.67870,12.73981,-41.55094,15.97709,-14.22930,-83.99846,11.66313,4.41256,28.85370,3.43001,188.74809,111.88750,746.06750,37.77444,0.00468,0.00787,0.02840,-0.01258,2.04733,0.05504,2.21106,1.85106,1.73457,0.05672,1.95336,1.55509,4.88222,0.05928,5.04546,4.69772,-6.81600,1.44637,-3.93485,-12.19605,-1.76084,0.00019,-1.76034,-1.76108,0.05720,0.00006,0.05732,0.05710,-1.69645,0.00031,-1.69577,-1.69708,-1.85498,0.00020,-1.85450,-1.85537,2.05253,0.67134,7.00294,1.02887,0.44097,0.18733,0.97407,0.00378,4.93570,1.07010,8.82949,2.36260
1230,476.1282799243927,20168704,847.64467,14072.63246,371.34006,435.55768,24.23440,16.33612,941.00000,-0.69438,1.29144,0.73808,-4.57519,6.81341,4.19775,18.73582,2.32980,28.24057,11.18485,70.95195,9.02660,-60.10020,22.30078,-16.80284,-101.06331,55.79894,75.93791,360.42767,4.01741,300.98287,291.27330,1914.77966,33.17503,0.00495,0.00765,0.02842,-0.01456,2.03102,0.05665,2.22988,1.84428,1.73588,0.05378,1.90581,1.58561,4.87969,0.06099,5.02156,4.68737,-6.88865,1.41440,-4.16124,-10.95193,-1.75994,0.00019,-1.75973,-1.76034,0.05698,0.00008,0.05712,0.05686,-1.69564,0.00007,-1.69547,-1.69577,-1.85385,0.00028,-1.85347,-1.85449,2.05881,0.57222,5.44675,1.02389,0.44481,0.18016,0.97969,0.02557,5.06032,1.08838,10.47799,2.91684
1240,474.7764804363251,20332544,836.80632,14220.16536,381.45134,434.45833,24.18708,16.13099,1000.00000,-0.00337,0.64157,0.94563,-2.49333,5.80948,2.75885,14.40808,2.44714,26.89772,6.78012,44.81310,13.00206,-50.51975,22.34271,-11.44510,-84.57879,37.45392,37.74630,197.91074,4.42186,227.08107,132.63982,999.92786,52.60513,0.00449,0.00748,0.02603,-0.01645,2.02927,0.05358,2.19500,1.88164,1.73571,0.05377,1.89452,1.58891,4.87903,0.06069,5.03716,4.67828,-6.85539,1.44017,-3.93053,-12.67206,-1.75934,0.00025,-1.75899,-1.75978,0.05714,0.00006,0.05723,0.05701,-1.69523,0.00031,-1.69435,-1.69563,-1.85360,0.00031,-1.85297,-1.85401,1.88351,0.44509,4.23295,1.02227,0.49887,0.15828,0.96705,0.02423,4.91425,1.06014,14.46294,2.68550
1250,473.9872283935547,20496384,781.80991,14241.59489,371.67548,433.57566,24.17896,16.23254,1000.00000,-0.18121,0.71797,0.60104,-2.98607,4.75377,2.69595,14.71035,2.11622,26.04378,6.76873,52.02772,14.21086,-47.68472,18.68254,-13.10775,-83.31397,24.73989,38.82551,184.47545,3.18846,265.56703,265.79125,2253.34399,56.19633,0.00447,0.00800,0.03432,-0.01633,2.03037,0.05642,2.18532,1.85819,1.73756,0.05628,1.89110,1.53925,4.87210,0.06630,5.01753,4.57072,-6.89332,1.49356,-3.97554,-13.14501,-1.75887,0.00012,-1.75861,-1.75901,0.05705,0.00008,0.05719,0.05692,-1.69407,0.00014,-1.69385,-1.69434,-1.85285,0.00028,-1.85233,-1.85333,1.86426,0.52255,7.34981,1.01596,0.48540,0.16176,0.98581,0.09901,5.09070,1.18197,12.68651,1.91861
1260,475.11222982406616,20660224,817.21162,14279.24134,392.55390,434.85846,24.20675,16.04694,1000.00000,-0.35988,1.27772,1.02794,-4.79966,6.44585,4.45745,18.57408,2.14292,30.22432,10.91814,66.01670,12.11072,-51.78002,25.79432,-12.27187,-97.17291,53.23794,73.73964,337.05682,2.80735,473.08982,517.02238,3057.10059,41.69398,0.00364,0.00763,0.02945,-0.01378,2.03616,0.05508,2.18528,1.84996,1.73089,0.05738,1.92979,1.57304,4.86816,0.06474,5.02478,4.64034,-6.99217,1.54683,-4.21686,-13.02735,-1.75827,0.00025,-1.75794,-1.75863,0.05662,0.00013,0.05692,0.05643,-1.69386,0.00019,-1.69344,-1.69411,-1.85152,0.00050,-1.85079,-1.85232,1.83729,0.54604,6.85410,1.01693,0.51917,0.15524,0.98717,0.16492,4.93284,0.98015,8.57905,2.67863
1270,474.24486804008484,20824064,829.32071,12714.24401,405.45685,433.89783,24.25918,16.08778,1000.00000,-0.30681,1.25684,1.00070,-3.51658,5.97436,4.26726,16.35775,2.48842,26.43883,7.83584,45.66521,11.08428,-44.21301,23.16044,-12.71126,-92.41558,47.03862,71.51070,262.33557,4.85777,313.16059,241.39809,1499.78650,63.18283,0.00380,0.00756,0.02730,-0.01450,2.02602,0.05535,2.17647,1.87608,1.73580,0.05577,1.91352,1.59174,4.86500,0.06751,5.00896,4.65044,-6.95673,1.57293,-3.96025,-12.87758,-1.75783,0.00007,-1.75768,-1.75798,0.05628,0.00004,0.05643,0.05622,-1.69366,0.00014,-1.69340,-1.69383,-1.85030,0.00014,-1.85011,-1.85078,1.84629,0.67493,7.81030,1.01358,0.51401,0.16433,0.98820,0.08843,5.06435,0.94767,8.97029,2.34785
1280,474.5036635398865,20987904,873.97241,10558.78840,392.24114,434.14897,24.32515,16.02946,1000.00000,-0.61447,1.36713,1.80069,-3.97169,8.51611,4.61547,18.28970,3.13561,25.92298,7.95370,82.89386,12.95239,-62.16600,27.03822,-11.61870,-105.52116,82.88433,81.81549,339.84766,5.50368,420.03904,333.75796,1907.01526,56.88457,0.00622,0.00683,0.02458,-0.01316,2.02114,0.05468,2.17427,1.86777,1.73677,0.05440,1.90375,1.59498,4.86549,0.06368,5.02587,4.66469,-6.83075,1.40151,-4.10966,-12.68681,-1.75727,0.00029,-1.75683,-1.75768,0.05629,0.00007,0.05639,0.05617,-1.69317,0.00041,-1.69239,-1.69374,-1.84958,0.00031,-1.84897,-1.85017,1.98174,0.60972,5.91904,1.02509,0.47589,0.18987,0.97740,0.01133,4.95810,1.00922,8.82369,2.72425
1290,474.9790563583374,21151744,870.16782,13930.30009,340.38451,434.54837,24.27065,16.15996,991.75000,0.11593,0.82384,1.14529,-2.60439,6.53817,3.13101,14.26314,2.59069,32.89146,9.82453,66.10388,13.81239,-53.95004,21.04186,-13.18300,-89.09229,46.32732,49.89531,203.91928,4.49753,306.93336,165.40210,1123.82300,53.10387,0.00593,0.00685,0.03012,-0.01135,2.01970,0.05124,2.19236,1.88097,1.73673,0.05181,1.93013,1.56415,4.86047,0.06826,5.00997,4.57189,-6.95754,1.53609,-4.19631,-12.43165,-1.75652,0.00011,-1.75636,-1.75682,0.05630,0.00010,0.05643,0.05614,-1.69182,0.00024,-1.69158,-1.69238,-1.84864,0.00013,-1.84839,-1.84897,1.89709,0.72722,11.90148,1.01925,0.50894,0.17842,0.98514,0.02365,5.05501,0.93950,8.40385,2.68130
1300,474.30873107910156,21315584,878.37801,8113.29488,309.63191,433.89862,24.27479,16.13525,1000.00000,-0.72696,1.50713,1.30536,-5.27063,7.97588,4.32562,18.45274,2.58193,29.68672,12.05620,73.49238,9.56995,-62.41024,23.08296,-15.46598,-114.59344,74.00151,78.00324,332.51147,3.08455,418.50306,397.89752,2139.07642,41.82811,0.00659,0.00616,0.03011,-0.01014,2.01739,0.05493,2.18501,1.87457,1.73456,0.05490,1.92555,1.58105,4.84951,0.06454,5.00214,4.66396,-6.81662,1.46449,-4.18029,-13.13835,-1.75587,0.00034,-1.75542,-1.75636,0.05647,0.00006,0.05655,0.05635,-1.69121,0.00034,-1.69072,-1.69169,-1.84824,0.00036,-1.84767,-1.84869,1.87288,0.47758,4.17006,1.01847,0.51669,0.17560,0.98383,0.01128,4.96868,1.00823,9.02000,2.51736
1310,475.10509037971497,21479424,868.90921,11205.71690,335.33608,434.71280,24.17057,16.21606,1000.00000,-0.40251,1.21770,1.89908,-2.60806,9.19487,3.63064,14.98958,3.06085,30.05980,7.63781,57.08388,15.71949,-67.14629,20.05053,-14.43585,-99.67941,84.33783,58.75906,225.58347,6.70552,548.06008,349.47052,1833.44165,109.38416,0.00676,0.00641,0.03055,-0.01083,2.01064,0.05456,2.16561,1.82931,1.73435,0.05653,1.95775,1.57151,4.84378,0.06166,4.96433,4.65443,-7.06373,1.56720,-3.67779,-12.27764,-1.75512,0.00014,-1.75498,-1.75547,0.05635,0.00008,0.05648,0.05621,-1.69051,0.00021,-1.69011,-1.69089,-1.84706,0.00025,-1.84676,-1.84767,1.93735,0.59915,6.61821,1.02101,0.50498,0.17119,0.97990,0.09358,5.17688,1.06582,9.93187,2.84868
1320,474.44515585899353,21643264,862.97375,12145.86356,340.00831,434.07103,24.20532,16.16873,1000.00000,-0.77448,2.18188,2.92385,-5.30117,11.68110,5.26000,22.44920,2.95118,36.98228,10.33667,58.62033,14.56215,-70.27854,28.27695,-15.09807,-118.60307,141.04914,112.23714,464.56506,7.26281,1117.67590,835.20963,5096.54932,98.39671,0.00707,0.00587,0.02410,-0.00718,2.01208,0.05586,2.20908,1.79639,1.73421,0.05337,1.89680,1.58047,4.84238,0.06257,4.98984,4.67572,-6.63816,1.22608,-3.84228,-11.23530,-1.75478,0.00014,-1.75460,-1.75503,0.05654,0.00008,0.05668,0.05640,-1.68961,0.00027,-1.68933,-1.69011,-1.84681,0.00009,-1.84664,-1.84700,1.88420,0.53667,5.15350,1.01604,0.52827,0.16788,0.98407,0.09282,4.92052,0.88544,7.92514,2.95997
1330,474.5986535549164,21807104,856.91422,10847.36625,319.19452,434.28472,24.22668,16.08718,1000.00000,-0.01618,1.33748,1.94448,-3.40193,7.99264,4.41401,17.52495,3.08244,33.20189,10.25070,64.53852,12.68648,-58.13309,31.15685,-12.04247,-111.22153,71.09929,76.03095,289.76746,5.26799,655.59677,466.15741,2475.80347,68.66170,0.00471,0.00652,0.03200,-0.01111,2.00645,0.05442,2.20789,1.80207,1.73207,0.05424,1.89909,1.61163,4.83872,0.06900,5.00270,4.64678,-6.85090,1.48096,-3.92293,-13.26306,-1.75465,0.00011,-1.75444,-1.75483,0.05692,0.00008,0.05703,0.05668,-1.68920,0.00008,-1.68904,-1.68936,-1.84755,0.00026,-1.84686,-1.84792,1.70318,0.37390,3.30516,1.01402,0.57317,0.15349,0.98558,0.06629,4.94426,0.96350,10.68966,3.12473
1340,474.9735608100891,21970944,843.35279,13561.38676,240.11081,434.73772,24.18400,16.05176,1000.00000,-0.62924,1.99430,1.80249,-6.13630,11.10537,4.63127,21.64293,4.30087,36.51272,7.40277,62.84918,17.30904,-70.63648,22.52827,-20.11665,-109.17270,127.31913,99.69362,458.66037,11.58371,871.72131,674.40118,4595.28418,132.54625,0.00593,0.00571,0.02500,-0.01062,2.00053,0.05418,2.15940,1.82353,1.73691,0.05535,1.90382,1.59145,4.84259,0.06594,4.98893,4.62803,-6.85456,1.58926,-4.17639,-15.21670,-1.75458,0.00012,-1.75441,-1.75479,0.05696,0.00007,0.05713,0.05684,-1.68882,0.00036,-1.68803,-1.68921,-1.84764,0.00018,-1.84741,-1.84796,1.80335,0.42935,4.10613,1.01931,0.53472,0.16495,0.98564,0.10279,5.00114,0.87192,8.14306,2.91206
1350,474.67272210121155,22134784,843.42081,9493.04434,233.18344,434.37080,24.19498,16.10686,1000.00000,-0.27302,1.72162,2.02099,-4.07472,8.66868,4.93192,18.36937,3.58133,32.34205,8.20775,59.88175,15.16120,-57.70095,28.52281,-16.39466,-137.06454,84.47879,86.12961,323.84723,7.88153,679.54625,565.94271,3209.04712,88.37389,0.00509,0.00623,0.02468,-0.01181,2.00598,0.05775,2.16380,1.84242,1.73441,0.05270,1.87750,1.59494,4.84061,0.06363,5.00244,4.65129,-6.93502,1.54466,-4.17772,-13.46882,-1.75434,0.00011,-1.75416,-1.75447,0.05701,0.00007,0.05715,0.05689,-1.68825,0.00011,-1.68802,-1.68850,-1.84745,0.00013,-1.84723,-1.84767,1.70931,0.40342,4.64516,1.01688,0.56993,0.16818,0.98260,0.06154,5.05527,0.89340,9.23428,2.94265
1360,473.94599175453186,22298624,876.78284,13651.81934,243.20737,433.83188,24.14010,15.97394,1000.00000,0.20460,1.45485,2.32861,-3.58620,8.82384,3.68805,17.00266,4.17066,44.54306,10.11840,74.63194,19.73677,-60.49888,23.18806,-19.57768,-103.90295,75.60307,70.92677,295.58716,13.39127,866.73904,631.96498,4443.65918,153.53568,0.00594,0.00595,0.02229,-0.01068,1.99489,0.05332,2.13360,1.84921,1.74165,0.05299,1.87996,1.57206,4.84814,0.06702,4.99870,4.67228,-7.01495,1.41380,-4.08131,-12.46479,-1.75408,0.00002,-1.75402,-1.75417,0.05700,0.00005,0.05707,0.05691,-1.68800,0.00007,-1.68773,-1.68818,-1.84729,0.00012,-1.84702,-1.84745,1.75686,0.41169,4.79950,1.01976,0.55572,0.15328,0.98412,0.10713,5.29368,0.98872,9.03989,3.21422
1370,474.6415100097656,22462464,867.34207,12228.28384,213.75957,434.31295,24.20212,16.12636,1000.00000,-0.20729,0.94935,0.95874,-2.92717,6.85735,3.14422,15.57539,2.98827,31.32439,7.76939,53.11894,14.62835,-58.39112,20.84021,-15.49156,-91.13280,50.20962,49.23435,222.75932,7.89773,529.10320,462.44071,3251.26196,92.57007,0.00526,0.00546,0.02010,-0.00888,2.00854,0.05326,2.14253,1.83828,1.72781,0.05148,1.90760,1.60304,4.83717,0.06826,4.99059,4.65025,-6.90969,1.34392,-4.11090,-11.34187,-1.75408,0.00004,-1.75401,-1.75415,0.05712,0.00004,0.05718,0.05704,-1.68762,0.00013,-1.68738,-1.68782,-1.84727,0.00012,-1.84709,-1.84748,1.61801,0.31853,3.28761,1.01078,0.60138,0.14531,0.98768,0.12652,4.96705,0.81362,7.96462,3.05259
1380,474.59147334098816,22626304,884.20621,11965.35581,274.72941,434.34371,24.12634,16.12135,1000.00000,0.03098,0.82412,0.98900,-2.64495,6.26894,3.23458,15.68153,2.40544,32.01220,8.74302,53.30464,11.36406,-51.22093,24.23620,-11.62996,-91.64522,44.09857,50.52991,235.10657,3.68315,387.91331,261.51664,1620.67798,50.41011,0.00504,0.00561,0.02549,-0.01156,2.00860,0.05543,2.16793,1.85562,1.72718,0.05351,1.88879,1.58153,4.84217,0.06685,4.97372,4.64362,-6.78772,1.29761,-4.17823,-12.02632,-1.75384,0.00011,-1.75367,-1.75401,0.05739,0.00012,0.05759,0.05716,-1.68691,0.00025,-1.68656,-1.68739,-1.84732,0.00010,-1.84712,-1.84751,1.59983,0.33249,4.93835,1.01123,0.60551,0.13721,0.98801,0.28517,5.12124,0.89139,9.60008,2.82257
1390,473.79824662208557,22790144,873.02595,14096.55715,235.62185,433.59642,24.13467,16.06708,1000.00000,0.13832,0.73548,1.02678,-2.55816,5.22528,2.24755,12.84125,2.15931,30.63284,9.39255,68.05167,12.34642,-50.26228,18.46774,-11.12124,-93.95180,28.13316,29.14253,156.24445,4.00793,311.47406,216.84090,1436.71484,59.54845,0.00546,0.00571,0.02693,-0.00992,2.00008,0.05304,2.15034,1.83794,1.72922,0.05319,1.92008,1.57684,4.83128,0.06311,4.97465,4.63747,-6.78613,1.37531,-4.03861,-13.31590,-1.75359,0.00005,-1.75347,-1.75367,0.05769,0.00006,0.05778,0.05759,-1.68626,0.00017,-1.68596,-1.68657,-1.84756,0.00005,-1.84741,-1.84766,1.56478,0.32379,3.12273,1.01197,0.63049,0.14921,0.98696,0.20030,5.10758,0.90398,9.78192,2.14921
